rank,numero_cnj,pid,score,ano_cnj,classe_nome,composite,link
4633,1007649-16.2024.4.01.4002,1285288,0.7162,2024,CUMPRIMENTO DE SENTENÇA,0.8062,https://voyager.was.dev.br/dashboard/processos/1285288/
4634,1011634-69.2024.4.01.4300,1377384,0.7162,2024,CUMPRIMENTO DE SENTENÇA,0.8062,https://voyager.was.dev.br/dashboard/processos/1377384/
4635,1006227-42.2024.4.01.3311,540833,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/540833/
4636,1009734-75.2024.4.01.4001,1541906,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1541906/
4637,1014366-77.2024.4.01.3700,1384353,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1384353/
4638,1013026-10.2024.4.01.3600,1411927,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1411927/
4639,1067316-02.2024.4.01.3300,1424515,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1424515/
4640,1008058-61.2024.4.01.3300,433383,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/433383/
4641,1006865-27.2024.4.01.4200,509235,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/509235/
4642,1006946-09.2024.4.01.3704,1736524,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1736524/
4643,1052157-19.2024.4.01.3300,1514830,0.7162,2024,CUMPRIMENTO DE SENTENÇA,0.8062,https://voyager.was.dev.br/dashboard/processos/1514830/
4644,1012209-28.2024.4.01.3702,1422494,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1422494/
4645,1051168-74.2024.4.01.3700,1121957,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1121957/
4646,1008755-76.2024.4.01.3302,1531375,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1531375/
4647,1045439-40.2024.4.01.4000,1713469,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1713469/
4648,1028183-32.2024.4.01.3500,1491602,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1491602/
4649,1007215-15.2024.4.01.4200,1399951,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1399951/
4650,1003857-05.2024.4.01.3307,1511393,0.7162,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8062,https://voyager.was.dev.br/dashboard/processos/1511393/
4651,0002739-81.2015.4.01.3903,1420617,0.8511,2015,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8061,https://voyager.was.dev.br/dashboard/processos/1420617/
4652,1008186-93.2021.4.01.4300,740083,0.7609,2021,CUMPRIMENTO DE SENTENÇA,0.8059,https://voyager.was.dev.br/dashboard/processos/740083/
4653,1036509-04.2021.4.01.3300,1509748,0.7609,2021,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8059,https://voyager.was.dev.br/dashboard/processos/1509748/
4654,1003139-98.2021.4.01.3311,1395294,0.7609,2021,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8059,https://voyager.was.dev.br/dashboard/processos/1395294/
4655,1004349-88.2020.4.01.4001,1173036,0.7758,2020,CUMPRIMENTO DE SENTENÇA,0.8058,https://voyager.was.dev.br/dashboard/processos/1173036/
4656,1046124-67.2025.4.01.3400,1534111,0.7007,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8057,https://voyager.was.dev.br/dashboard/processos/1534111/
4657,1007997-47.2023.4.01.4300,291498,0.7307,2023,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/291498/
4658,1005778-31.2022.4.01.3901,188777,0.7457,2022,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/188777/
4659,1044479-03.2022.4.01.3500,204936,0.7457,2022,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/204936/
4660,1007613-41.2022.4.01.3000,1384902,0.7457,2022,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8057,https://voyager.was.dev.br/dashboard/processos/1384902/
4661,1063471-21.2022.4.01.3400,269834,0.7457,2022,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/269834/
4662,1000476-42.2022.4.01.3506,214030,0.7457,2022,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/214030/
4663,1001559-59.2022.4.01.3000,213675,0.7457,2022,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/213675/
4664,1001154-51.2022.4.01.3508,1659754,0.7457,2022,CUMPRIMENTO DE SENTENÇA,0.8057,https://voyager.was.dev.br/dashboard/processos/1659754/
4665,1021146-63.2025.4.01.4002,1407640,0.7006,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8056,https://voyager.was.dev.br/dashboard/processos/1407640/
4666,1004295-77.2024.4.01.4003,522585,0.7154,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8054,https://voyager.was.dev.br/dashboard/processos/522585/
4667,1008005-87.2023.4.01.3600,1244604,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/1244604/
4668,1007809-96.2023.4.01.3704,1379248,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/1379248/
4669,1021822-51.2023.4.01.3300,494663,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/494663/
4670,1011852-18.2023.4.01.3400,1521599,0.7303,2023,CUMPRIMENTO DE SENTENÇA,0.8053,https://voyager.was.dev.br/dashboard/processos/1521599/
4671,1016892-87.2023.4.01.3300,913577,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/913577/
4672,1005721-43.2023.4.01.4300,378825,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/378825/
4673,1012336-69.2023.4.01.3000,1378989,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/1378989/
4674,1009966-02.2023.4.01.3200,488016,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/488016/
4675,1017634-85.2023.4.01.3600,1421399,0.7303,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8053,https://voyager.was.dev.br/dashboard/processos/1421399/
4676,1002907-15.2019.4.01.3907,485355,0.7902,2019,CUMPRIMENTO DE SENTENÇA,0.8052,https://voyager.was.dev.br/dashboard/processos/485355/
4677,1002272-18.2025.4.01.4200,1431913,0.7002,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8052,https://voyager.was.dev.br/dashboard/processos/1431913/
4678,1001626-44.2020.4.01.3307,694940,0.7751,2020,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8051,https://voyager.was.dev.br/dashboard/processos/694940/
4679,1006654-02.2020.4.01.3304,748603,0.7751,2020,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8051,https://voyager.was.dev.br/dashboard/processos/748603/
4680,1004420-90.2020.4.01.4001,640636,0.7751,2020,CUMPRIMENTO DE SENTENÇA,0.8051,https://voyager.was.dev.br/dashboard/processos/640636/
4681,1003945-12.2025.4.01.3306,1306410,0.7001,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8051,https://voyager.was.dev.br/dashboard/processos/1306410/
4682,1064830-44.2024.4.01.3300,1825435,0.7150,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8050,https://voyager.was.dev.br/dashboard/processos/1825435/
4683,1000205-12.2021.4.01.3201,146214,0.7599,2021,CUMPRIMENTO DE SENTENÇA,0.8049,https://voyager.was.dev.br/dashboard/processos/146214/
4684,1000566-95.2018.4.01.3310,1312388,0.8049,2018,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8049,https://voyager.was.dev.br/dashboard/processos/1312388/
4685,1000091-86.2025.4.01.3507,1137088,0.6998,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8048,https://voyager.was.dev.br/dashboard/processos/1137088/
4686,1014611-97.2024.4.01.3600,1820346,0.7148,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8048,https://voyager.was.dev.br/dashboard/processos/1820346/
4687,1002439-92.2025.4.01.3308,1523732,0.6998,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8048,https://voyager.was.dev.br/dashboard/processos/1523732/
4688,1002144-80.2024.4.01.3602,1526273,0.7147,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8047,https://voyager.was.dev.br/dashboard/processos/1526273/
4689,1000644-84.2021.4.01.3601,1360837,0.7597,2021,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8047,https://voyager.was.dev.br/dashboard/processos/1360837/
4690,1010011-87.2024.4.01.3000,1358609,0.7146,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8046,https://voyager.was.dev.br/dashboard/processos/1358609/
4691,1002176-79.2024.4.01.3507,534031,0.7145,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8045,https://voyager.was.dev.br/dashboard/processos/534031/
4692,1002970-29.2022.4.01.4103,390171,0.7445,2022,CUMPRIMENTO DE SENTENÇA,0.8045,https://voyager.was.dev.br/dashboard/processos/390171/
4693,1013022-95.2022.4.01.3000,1384397,0.7445,2022,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8045,https://voyager.was.dev.br/dashboard/processos/1384397/
4694,1008539-74.2022.4.01.3500,911295,0.7445,2022,CUMPRIMENTO DE SENTENÇA,0.8045,https://voyager.was.dev.br/dashboard/processos/911295/
4695,1002187-66.2019.4.01.3901,122673,0.7895,2019,CUMPRIMENTO DE SENTENçA,0.8045,https://voyager.was.dev.br/dashboard/processos/122673/
4696,1003634-68.2023.4.01.3507,373378,0.7294,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/373378/
4697,1004719-70.2024.4.01.3308,1402486,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1402486/
4698,1005007-97.2024.4.01.3314,477691,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/477691/
4699,1083445-82.2024.4.01.3300,1532910,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1532910/
4700,1001471-90.2024.4.01.3601,1532723,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1532723/
4701,1007970-30.2024.4.01.4300,1482806,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1482806/
4702,1006371-34.2024.4.01.3305,1513408,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1513408/
4703,1003398-85.2024.4.01.3603,1391022,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1391022/
4704,1018122-21.2024.4.01.3304,1243265,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1243265/
4705,1089136-68.2024.4.01.3400,1711284,0.7144,2024,CUMPRIMENTO DE SENTENÇA,0.8044,https://voyager.was.dev.br/dashboard/processos/1711284/
4706,1004972-34.2024.4.01.3704,1692352,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1692352/
4707,1010695-40.2024.4.01.3702,2327732,0.7144,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/2327732/
4708,1012742-90.2024.4.01.3312,1246166,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1246166/
4709,1004166-96.2024.4.01.3704,1737305,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1737305/
4710,1007372-73.2024.4.01.4301,2326394,0.7144,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/2326394/
4711,1011701-52.2024.4.01.4100,1627501,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1627501/
4712,1003129-07.2024.4.01.3907,1271321,0.7144,2024,CUMPRIMENTO DE SENTENÇA,0.8044,https://voyager.was.dev.br/dashboard/processos/1271321/
4713,1004477-87.2024.4.01.3704,1708840,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1708840/
4714,1009234-82.2024.4.01.4300,509832,0.7144,2024,CUMPRIMENTO DE SENTENÇA,0.8044,https://voyager.was.dev.br/dashboard/processos/509832/
4715,1022892-78.2024.4.01.3200,1260692,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1260692/
4716,1011447-18.2024.4.01.3312,1177762,0.7144,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/1177762/
4717,1024759-98.2018.4.01.3400,280086,0.8044,2018,CUMPRIMENTO DE SENTENÇA,0.8044,https://voyager.was.dev.br/dashboard/processos/280086/
4718,1003930-17.2018.4.01.3200,227546,0.8044,2018,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8044,https://voyager.was.dev.br/dashboard/processos/227546/
4719,1001127-69.2025.4.01.3603,1646169,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1646169/
4720,1004472-61.2025.4.01.3306,1505270,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1505270/
4721,1045464-46.2025.4.01.3700,1377905,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1377905/
4722,1003598-70.2025.4.01.3502,1182579,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1182579/
4723,1014234-92.2025.4.01.3309,1361408,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1361408/
4724,1012374-59.2025.4.01.3308,1421397,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1421397/
4725,1018227-64.2025.4.01.3400,1300702,0.6993,2025,CUMPRIMENTO DE SENTENÇA DE AÇÕES COLETIVAS,0.8043,https://voyager.was.dev.br/dashboard/processos/1300702/
4726,1003493-81.2025.4.01.3506,1410963,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1410963/
4727,1007883-94.2025.4.01.3312,1383262,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1383262/
4728,1011422-92.2025.4.01.3304,1411499,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1411499/
4729,1007686-48.2025.4.01.3504,1244344,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1244344/
4730,1033330-57.2025.4.01.4000,1402743,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1402743/
4731,1004730-71.2025.4.01.3306,1505263,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1505263/
4732,1072648-92.2025.4.01.3500,1357926,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1357926/
4733,1011533-64.2025.4.01.3308,1422497,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1422497/
4734,1013146-19.2025.4.01.3600,2321812,0.6993,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/2321812/
4735,1000845-82.2025.4.01.3101,1380694,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1380694/
4736,1006655-90.2025.4.01.3504,1425552,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1425552/
4737,1001151-15.2025.4.01.3501,2419610,0.6993,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/2419610/
4738,1011699-05.2025.4.01.3306,1361091,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1361091/
4739,1010519-54.2025.4.01.3305,1466966,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1466966/
4740,1085533-50.2025.4.01.3400,1360851,0.6993,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1360851/
4741,1001271-13.2025.4.01.3904,1592805,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1592805/
4742,1032142-80.2025.4.01.3304,1243248,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1243248/
4743,1057505-81.2025.4.01.3300,1422082,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1422082/
4744,1006936-61.2025.4.01.3305,1496400,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1496400/
4745,1006166-90.2025.4.01.4300,1363077,0.6993,2025,CUMPRIMENTO DE SENTENÇA,0.8043,https://voyager.was.dev.br/dashboard/processos/1363077/
4746,1060043-26.2025.4.01.3400,1191929,0.6993,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1191929/
4747,1001535-63.2025.4.01.3602,1658550,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1658550/
4748,1005704-63.2025.4.01.4000,1403034,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1403034/
4749,1001525-31.2025.4.01.3501,2419629,0.6993,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/2419629/
4750,1007914-87.2025.4.01.3903,1422132,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1422132/
4751,1020552-12.2025.4.01.3400,1300387,0.6993,2025,CUMPRIMENTO DE SENTENÇA DE AÇÕES COLETIVAS,0.8043,https://voyager.was.dev.br/dashboard/processos/1300387/
4752,1006037-60.2025.4.01.3306,1505234,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1505234/
4753,1005300-30.2025.4.01.3315,1417101,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1417101/
4754,1001636-88.2025.4.01.3606,1510942,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1510942/
4755,1005850-52.2025.4.01.3306,1510720,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1510720/
4756,1016659-31.2025.4.01.3200,1383424,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1383424/
4757,1011473-55.2025.4.01.3902,1418093,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1418093/
4758,1009918-39.2025.4.01.3308,1420623,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1420623/
4759,1007815-20.2025.4.01.3903,1378954,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1378954/
4760,1018588-02.2025.4.01.3200,1510087,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1510087/
4761,1009741-54.2025.4.01.3315,1385014,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1385014/
4762,1003527-11.2025.4.01.4200,1384176,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1384176/
4763,1015873-93.2025.4.01.3100,1503311,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1503311/
4764,1051128-94.2025.4.01.3300,1509761,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1509761/
4765,1015838-88.2025.4.01.3600,1273158,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1273158/
4766,1002830-38.2025.4.01.3505,1502098,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1502098/
4767,1001287-85.2025.4.01.3315,1235678,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1235678/
4768,1072572-68.2025.4.01.3500,1470324,0.6993,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/1470324/
4769,1012238-59.2025.4.01.3309,2414157,0.6993,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8043,https://voyager.was.dev.br/dashboard/processos/2414157/
